id,mammal_id,spcrecid,kingdom,phylum,class,order_team,family,genus,species,authority,infraspecific_rank,infraspecific_name,infraspecific_authority,stock_subpopulation,synonyms,common_names_eng,common_names_fre,common_names_spa,red_list_status_id,red_list_criteria,red_list_criteria_version,year_assessed,population_trend,petitioned,mass,guild,wpi_include
6928,,2916,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Aenigmatolimnas,marginalis,"(Hartlaub, 1857)",,,,,Porzana marginalis (1); Porzana marginalis (6);,Striped Crake,,,8,,,,,,,,
6929,,2917,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Cyanolimnas,cerverai,"Barbour & Peters, 1927",,,,,,Zapata Rail,,,3,,,,,,,,
6930,,2918,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Neocrex,colombiana,"Bangs, 1898",,,,,Neocrex colombianus (10); Neocrex columbianus (11);,Colombian Crake,,,7,,,,,,,,
6931,,2919,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Neocrex,erythrops,"(Sclater, 1867)",,,,,,Paint-billed Crake,,,8,,,,,,,,
6932,,2920,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,maculatus,"(Boddaert, 1783)",,,,,,Spotted Rail,,,8,,,,,,,,
6933,,2921,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,nigricans,"(Vieillot, 1819)",,,,,Ortygonax nigricans (11);,Blackish Rail,,,8,,,,,,,,
6934,,2922,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,sanguinolentus,"(Swainson, 1838)",,,,,Ortygonax sanguinolentus (11);,Plumbeous Rail,,,8,,,,,,,,
6935,,2923,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Eulabeornis,castaneoventris,"Gould, 1844",,,,,,Chestnut Rail,,,8,,,,,,,,
6936,,2924,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Habroptila,wallacii,"Gray, 1860",,,,,,Invisible Rail,,,5,,,,,,,,
6937,,2925,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Megacrex,inepta,"d'Albertis & Salvadori, 1879",,,,,,New Guinea Flightless Rail,,,9,,,,,,,,
6938,,2926,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallicrex,cinerea,"(Gmelin, 1789)",,,,,,Watercock,,,8,,,,,,,,
6939,,30088,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,coerulescens,"(Selys Longchamps, 1848)",,,,,,Reunion Gallinule,,,1,,,,,,,,
6940,,30089,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,kukwiedei,"Balouet & Olson, 1989",,,,,,New Caledonia Gallinule,,,1,,,,,,,,
6941,,2927,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,porphyrio,"(Linnaeus, 1758)",,,,,,Purple Swamphen,,,8,,,,,,,,
6947,,2928,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,albus,"(White, 1790)",,,,,,White Gallinule,,,1,,,,,,,,
6948,,30109,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,mantelli,"(Owen, 1848)",,,,,,North Island Takahe,,,1,,,,,,,,
6949,,2929,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,hochstetteri,"(Meyer, 1883)",,,,,Porphyrio mantelli (13);,Takahe,,,4,,,,,,,,
6909,,31610,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Amaurornis,magnirostris,"Lambert, 1998",,,,,,Talaud Bush-hen,,,5,,,,,,,,
6950,,2930,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,alleni,"Thomson, 1842",,,,,Porphyrula alleni (6); Porphyrula alleni (7);,Allen's Gallinule,,,8,,,,,,,,
6952,,2932,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Porphyrio,flavirostris,"(Gmelin, 1789)",,,,,Porphyrula flavirostris (11);,Azure Gallinule,,,8,,,,,,,,
6953,,2933,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,pacifica,"(Hartlaub & Finsch, 1871)",,,,,,Samoan Moorhen,,,3,,,,,,,,
6954,,2934,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,silvestris,"(Mayr, 1933)",,,,,,Makira Moorhen,,,3,,,,,,,,
6955,,31522,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,nesiotis,"P. Sclater, 1861",,,,,,Gough Moorhen,,,5,,,,,,,,
6957,,2937,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,chloropus,"(Linnaeus, 1758)",,,,,,Common Moorhen,,,8,,,,,,,,
6958,,2938,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,tenebrosa,"Gould, 1846",,,,,,Dusky Moorhen,,,8,,,,,,,,
6959,,2939,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,angulata,"Sundevall, 1851",,,,,,Lesser Moorhen,,,8,,,,,,,,
6960,,2940,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,melanops,"(Vieillot, 1819)",,,,,Porphyriops melanops (11);,Spot-flanked Gallinule,,,8,,,,,,,,
6961,,2941,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,ventralis,"Gould, 1837",,,,,Tribonyx ventralis (5);,Black-tailed Native-hen,,,8,,,,,,,,
6962,,2942,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,mortierii,"(Du Bus, 1840)",,,,,Tribonyx mortierii (5);,Tasmanian Native-hen,,,8,,,,,,,,
6963,,30097,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,newtoni,"Milne-Edwards, 1867",,,,,,Mascarene Coot,,,1,,,,,,,,
6964,,2943,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,cristata,"Gmelin, 1789",,,,,,Red-knobbed Coot,,,8,,,,,,,,
6965,,2944,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,atra,"Linnaeus, 1758",,,,,,Common Coot,,,8,,,,,,,,
6966,,2945,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,alai,"Peale, 1848",,,,,,Hawaiian Coot,,,5,,,,,,,,
6967,,2946,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,americana,"Gmelin, 1789",,,,,,American Coot,,,8,,,,,,,,
6968,,2947,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,caribaea,"Ridgway, 1884",,,,,,Caribbean Coot,,,9,,,,,,,,
6969,,2948,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,leucoptera,"Vieillot, 1817",,,,,,White-winged Coot,,,8,,,,,,,,
6970,,2949,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,ardesiaca,"Tschudi, 1843",,,,,,Slate-coloured Coot,,,8,,,,,,,,
6971,,2950,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,armillata,"Vieillot, 1817",,,,,,Red-gartered Coot,,,8,,,,,,,,
6972,,2951,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,rufifrons,"Philppi & Landbeck, 1861",,,,,,Red-fronted Coot,,,8,,,,,,,,
6973,,2952,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,gigantea,"Eydoux & Souleyet, 1841",,,,,,Giant Coot,,,8,,,,,,,,
6974,,2953,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Fulica,cornuta,"Bonaparte, 1853",,,,,,Horned Coot,,,9,,,,,,,,
6975,,2800,ANIMALIA,CHORDATA,AVES,GRUIFORMES,HELIORNITHIDAE,Podica,senegalensis,"(Vieillot, 1817)",,,,,,African Finfoot,,,8,,,,,,,,
6976,,2801,ANIMALIA,CHORDATA,AVES,GRUIFORMES,HELIORNITHIDAE,Heliopais,personatus,"(Gray, 1849)",,,,,Heliopais personata (10);,Masked Finfoot,,,4,,,,,,,,
6977,,2802,ANIMALIA,CHORDATA,AVES,GRUIFORMES,HELIORNITHIDAE,Heliornis,fulica,"(Boddaert, 1783)",,,,,,Sungrebe,,,8,,,,,,,,
6981,,2784,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica,pavonina,"(Linnaeus, 1758)",,,,,,Black Crowned-crane,,,5,,,,,,,,
6982,,2785,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Balearica,regulorum,"(Bennett, 1834)",,,,,,Grey Crowned-crane,,,4,,,,,,,,
6984,,2787,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,antigone,"(Linnaeus, 1758)",,,,,,Sarus Crane,,,5,,,,,,,,
6985,,2788,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,rubicunda,"(Perry, 1810)",,,,,Grus rubicundus (12);,Brolga,,,8,,,,,,,,
6986,,2789,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,vipio,"Pallas, 1811",,,,,,White-naped Crane,,,5,,,,,,,,
6987,,2790,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,canadensis,"(Linnaeus, 1758)",,,,,,Sandhill Crane,,,8,,,,,,,,
6991,,2794,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,grus,"(Linnaeus, 1758)",,,,,,Common Crane,,,8,,,,,,,,
6992,,2795,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,monacha,"Temminck, 1835",,,,,,Hooded Crane,,,5,,,,,,,,
6993,,2796,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,americana,"(Linnaeus, 1758)",,,,,,Whooping Crane,,,4,,,,,,,,
6994,,2797,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,nigricollis,"Przevalski, 1876",,,,,,Black-necked Crane,,,5,,,,,,,,
6995,,2798,ANIMALIA,CHORDATA,AVES,GRUIFORMES,GRUIDAE,Grus,japonensis,"(Müller, 1776)",,,,,,Red-crowned Crane,,,4,,,,,,,,
6996,,2799,ANIMALIA,CHORDATA,AVES,GRUIFORMES,ARAMIDAE,Aramus,guarauna,"(Linnaeus, 1766)",,,,,,Limpkin,,,8,,,,,,,,
6997,,504,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,sylvaticus,"(Desfontaines, 1787)",,,,,Turnix sylvatica (6); Turnix sylvatica (7); Turnix sylvatica (10);,Small Buttonquail,,,8,,,,,,,,
6998,,505,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,maculosus,"(Temminck, 1815)",,,,,Turnix maculosa (10);,Red-backed Buttonquail,,,8,,,,,,,,
7001,,507,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,hottentottus,"Temminck, 1815",,,,,Turnix hottentotta (7);,Hottentot Buttonquail,,,8,,,,,,,,
7002,,508,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,tanki,"Blyth, 1843",,,,,,Yellow-legged Buttonquail,,,8,,,,,,,,
7003,,509,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,ocellatus,"(Scopoli, 1786)",,,,,Turnix ocellata (10);,Spotted Buttonquail,,,8,,,,,,,,
7004,,510,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,suscitator,"(Gmelin, 1789)",,,,,,Barred Buttonquail,,,8,,,,,,,,
7005,,511,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,nigricollis,"(Gmelin, 1789)",,,,,,Madagascar Buttonquail,,,8,,,,,,,,
7006,,512,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,melanogaster,"(Gould, 1837)",,,,,,Black-breasted Buttonquail,,,9,,,,,,,,
7007,,513,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,castanotus,"(Gould, 1840)",,,,,Turnix castanota (10);,Chestnut-backed Buttonquail,,,8,,,,,,,,
7008,,514,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,olivii,"Robinson, 1900",,,,,,Buff-breasted Buttonquail,,,4,,,,,,,,
7009,,515,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,varius,"(Latham, 1801)",,,,,Turnix varia (10);,Painted Buttonquail,,,8,,,,,,,,
7011,,516,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,worcesteri,"McGregor, 1904",,,,,,Luzon Buttonquail,,,7,,,,,,,,
7012,,517,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,everetti,"Hartert, 1898",,,,,,Sumba Buttonquail,,,5,,,,,,,,
7013,,518,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,pyrrhothorax,"(Gould, 1841)",,,,,,Red-chested Buttonquail,,,8,,,,,,,,
7014,,519,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Turnix,velox,"(Gould, 1841)",,,,,,Little Buttonquail,,,8,,,,,,,,
7015,,520,ANIMALIA,CHORDATA,AVES,GRUIFORMES,TURNICIDAE,Ortyxelos,meiffrenii,"(Vieillot, 1819)",,,,,,Lark Buttonquail,,,8,,,,,,,,
7016,,3079,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,oedicnemus,"(Linnaeus, 1758)",,,,,,Eurasian Thick-knee,,,8,,,,,,,,
7017,,3080,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,senegalensis,"(Swainson, 1837)",,,,,,Senegal Thick-knee,,,8,,,,,,,,
7018,,3081,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,vermiculatus,"(Cabanis, 1868)",,,,,,Water Thick-knee,,,8,,,,,,,,
7019,,3082,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,capensis,"(Lichtenstein, 1823)",,,,,,Spotted Thick-knee,,,8,,,,,,,,
7020,,3083,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,bistriatus,"(Wagler, 1829)",,,,,,Double-striped Thick-knee,,,8,,,,,,,,
7021,,3084,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,superciliaris,"(Tschudi, 1843)",,,,,,Peruvian Thick-knee,,,8,,,,,,,,
7022,,3085,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Burhinus,grallarius,"(Latham, 1801)",,,,,,Bush Thick-knee,,,8,,,,,,,,
7023,,3086,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Esacus,recurvirostris,"(Cuvier, 1829)",,,,,Burhinus recurvirostris (10);,Great Thick-knee,,,8,,,,,,,,
7024,,30066,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,BURHINIDAE,Esacus,giganteus,"(Wagler, 1829)",,,,,Esacus magnirostris (5); Burhinus giganteus (10);,Beach Thick-knee,,,9,,,,,,,,
7025,,3076,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHIONIDAE,Chionis,albus,"(Gmelin, 1789)",,,,,Chionis alba (7); Chionis alba (10); Chionis alba (11);,Snowy Sheathbill,,,8,,,,,,,,
7026,,3077,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHIONIDAE,Chionis,minor,"Hartlaub, 1841",,,,,,Black-faced Sheathbill,,,8,,,,,,,,
7027,,3078,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHIONIDAE,Pluvianellus,socialis,"Gray, 1846",,,,,,Magellanic Plover,,,9,,,,,,,,
7028,,3088,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,ostralegus,"Linnaeus, 1758",,,,,,Eurasian Oystercatcher,,,8,,,,,,,,
7029,,3089,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,meadewaldoi,"Bannerman, 1913",,,,,,Canary Islands Oystercatcher,,,1,,,,,,,,
7030,,3090,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,moquini,"Bonaparte, 1856",,,,,,African Oystercatcher,,,9,,,,,,,,
7031,,3091,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,finschi,"Martens, 1897",,,,,,South Island Oystercatcher,,,8,,,,,,,,
7032,,3092,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,bachmani,"Audubon, 1838",,,,,,Black Oystercatcher,,,8,,,,,,,,
7033,,3093,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,palliatus,"Temminck, 1820",,,,,,American Oystercatcher,,,8,,,,,,,,
7034,,3094,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,longirostris,"Vieillot, 1817",,,,,,Pied Oystercatcher,,,8,,,,,,,,
7035,,3095,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,unicolor,"Forster, 1844",,,,,,Variable Oystercatcher,,,8,,,,,,,,
7036,,3096,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,chathamensis,"Hartert, 1927",,,,,,Chatham Oystercatcher,,,4,,,,,,,,
7037,,3097,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,fuliginosus,"Gould, 1845",,,,,,Sooty Oystercatcher,,,8,,,,,,,,
7038,,3098,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,ater,"Vieillot & Oudart, 1825",,,,,,Blackish Oystercatcher,,,8,,,,,,,,
7039,,3099,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,leucopodus,"Garnot, 1826",,,,,,Magellanic Oystercatcher,,,8,,,,,,,,
7040,,3177,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,DROMADIDAE,Dromas,ardeola,"Paykull, 1805",,,,,,Crab Plover,,,8,,,,,,,,
7041,,3100,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,IBIDORHYNCHIDAE,Ibidorhyncha,struthersii,"Vigors, 1832",,,,,,Ibisbill,,,8,,,,,,,,
7042,,3101,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,himantopus,"(Linnaeus, 1758)",,,,,,Black-winged Stilt,,,8,,,,,,,,
7043,,3102,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,leucocephalus,"Gould, 1837",,,,,,White-headed Stilt,,,8,,,,,,,,
7044,,3103,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,novaezelandiae,"Gould, 1841",,,,,,Black Stilt,,,3,,,,,,,,
7045,,32476,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Himantopus,mexicanus,"(Müller, 1776)",,,,,,Black-necked Stilt,,,8,,,,,,,,
7047,,3106,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Cladorhynchus,leucocephalus,"(Vieillot, 1816)",,,,,,Banded Stilt,,,8,,,,,,,,
7048,,3107,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Recurvirostra,avosetta,"Linnaeus, 1758",,,,,,Pied Avocet,,,8,,,,,,,,
7049,,3108,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Recurvirostra,americana,"Gmelin, 1789",,,,,,American Avocet,,,8,,,,,,,,
7050,,3109,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Recurvirostra,novaehollandiae,"Vieillot, 1816",,,,,,Red-necked Avocet,,,8,,,,,,,,
7051,,3110,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,RECURVIROSTRIDAE,Recurvirostra,andina,"Philippi & Landbeck, 1861",,,,,,Andean Avocet,,,8,,,,,,,,
7052,,3153,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,vanellus,"(Linnaeus, 1758)",,,,,,Northern Lapwing,,,8,,,,,,,,
7053,,3154,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,crassirostris,"(Hartlaub, 1855)",,,,,,Long-toed Lapwing,,,8,,,,,,,,
7054,,3155,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,malarbaricus,"(Boddaert, 1783)",,,,,,Yellow-wattled Lapwing,,,8,,,,,,,,
7055,,3156,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,macropterus,"(Wagler, 1827)",,,,,,Javan Lapwing,,,3,,,,,,,,
7056,,3157,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,tricolor,"(Vieillot, 1818)",,,,,,Banded Lapwing,,,8,,,,,,,,
7057,,3158,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,miles,"(Boddaert, 1783)",,,,,,Masked Lapwing,,,8,,,,,,,,
7058,,3159,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,armatus,"(Burchell, 1822)",,,,,,Blacksmith Lapwing,,,8,,,,,,,,
7059,,3160,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,spinosus,"(Linnaeus, 1758)",,,,,Hoplopterus spinosus (1); Hoplopterus spinosus (6);,Spur-winged Lapwing,,,8,,,,,,,,
7060,,3161,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,duvaucelii,"(Lesson, 1826)",,,,,,River Lapwing,,,9,,,,,,,,
7061,,3162,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,tectus,"(Boddaert, 1783)",,,,,Hoplopterus tectus (1); Hoplopterus tectus (6);,Black-headed Lapwing,,,8,,,,,,,,
7062,,3163,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,melanocephalus,"(Rüppell, 1845)",,,,,,Spot-breasted Lapwing,,,8,,,,,,,,
7063,,3164,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,cinereus,"(Blyth, 1842)",,,,,,Grey-headed Lapwing,,,8,,,,,,,,
7064,,3165,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,indicus,"(Boddaert, 1783)",,,,,Hoplopterus indicus (1); Hoplopterus indicus (6);,Red-wattled Lapwing,,,8,,,,,,,,
7065,,3166,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,albiceps,"Gould, 1834",,,,,,White-headed Lapwing,,,8,,,,,,,,
7066,,3167,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,senegallus,"(Linnaeus, 1766)",,,,,,Wattled Lapwing,,,8,,,,,,,,
7067,,3168,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,lugubris,"(Lesson, 1826)",,,,,,Senegal Lapwing,,,8,,,,,,,,
7068,,3169,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,melanopterus,"(Cretzschmar, 1829)",,,,,,Black-winged Lapwing,,,8,,,,,,,,
7069,,3170,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,coronatus,"(Boddaert, 1783)",,,,,,Crowned Lapwing,,,8,,,,,,,,
7070,,3171,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,superciliosus,"(Reichenow, 1886)",,,,,,Brown-chested Lapwing,,,8,,,,,,,,
7071,,3172,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,gregarius,"(Pallas, 1771)",,,,,Chettusia gregaria (6);,Sociable Lapwing,,,3,,,,,,,,
7072,,3173,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,leucurus,"(Lichtenstein, 1823)",,,,,Chettusia leucura (6);,White-tailed Lapwing,,,8,,,,,,,,
7073,,3174,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,cayanus,"(Latham, 1790)",,,,,,Pied Lapwing,,,8,,,,,,,,
7074,,3175,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,chilensis,"(Molina, 1782)",,,,,,Southern Lapwing,,,8,,,,,,,,
7075,,3176,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Vanellus,resplendens,"(Tschudi, 1843)",,,,,,Andean Lapwing,,,8,,,,,,,,
7076,,3146,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Erythrogonys,cinctus,"Gould, 1838",,,,,,Red-kneed Dotterel,,,8,,,,,,,,
7077,,3111,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,apricaria,"(Linnaeus, 1758)",,,,,,Eurasian Golden Plover,,,8,,,,,,,,
7078,,3112,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,fulva,"(Gmelin, 1789)",,,,,,Pacific Golden Plover,,,8,,,,,,,,
7079,,3113,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,dominica,"(Müller, 1776)",,,,,Pluvialis dominicus (5);,American Golden Plover,,,8,,,,,,,,
7080,,3114,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,squatarola,"(Linnaeus, 1758)",,,,,,Grey Plover,,,8,,,,,,,,
7081,,3115,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,obscurus,"Gmelin, 1789",,,,,,New Zealand Dotterel,,,4,,,,,,,,
7082,,3116,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,hiaticula,"Linnaeus, 1758",,,,,,Common Ringed Plover,,,8,,,,,,,,
7083,,3117,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,semipalmatus,"Bonaparte, 1825",,,,,,Semipalmated Plover,,,8,,,,,,,,
